poi_id,venueCategory,name,category,formatted_address,latitude,longitude,tag
4ba88a28f964a52028df39e3,Ramen /  Noodle House,Ueno Tomirai Honpo (上野 戸みら伊本舗),Ramen Restaurant,"上野4丁目5-9, 台東区, 東京都, 110-0005",35.708949,139.773759,1
4d69a46cde28224b27ff45be,Bridge,Tokyo Gate Bridge (東京ゲートブリッジ),Bridge,"若洲3 (東京港臨海道路), 江東区, 東京都, 136-0083",,,1
4b53b05ef964a520e8a727e3,Train Station,Ōizumi-gakuen Station (SI11) (大泉学園駅),Rail Station,"東大泉1丁目29-7, 練馬区, 東京都, 178-0063",35.749527,139.586656,1
4b5a91e5f964a520cbcb28e3,Convenience Store,,,,,,404
4b6e3e46f964a520e2b32ce3,Train Station,Seibu Ikebukuro Station (SI01) (西武 池袋駅),Rail Station,"南池袋1丁目28-1, 豊島区, 東京都, 171-0022",35.728537,139.71124,1
4b3b5742f964a520ad7225e3,Train Station,Hiyoshi Station (日吉駅),Rail Station,"港北区日吉2丁目1-1, 横浜市, 神奈川県, 223-0061",35.553233,139.64693,1
4b243a7df964a520356424e3,Train Station,Ikebukuro Station (池袋駅),Rail Station,"南池袋1, 豊島区, 東京都, 171-0022",35.729734,139.710928,1
4b4162b1f964a52016c625e3,Train Station,Shin-Kiba Station (新木場駅),Rail Station,"新木場 1丁目 6-1, 江東区, 東京都, 136-0082",35.645886,139.826699,1
4b678b3bf964a52090542be3,Train Station,JR Ikebukuro Station (JR 池袋駅),Rail Station,"南池袋1丁目28-2, 豊島区, 東京都, 171-0022",35.73082,139.712336,1
4d1bcae9f8ca236a2ff7f030,Other Great Outdoors,越中島貨物線 幹線3号踏切,Travel and Transportation,"南砂2 (永代通り/越中島貨物線), 江東区, 東京都, 136-0076",35.669931,139.825236,1
4e64a4e1a80951b3196ef97f,Bus Station,新川バス停,Bus Stop,"下連雀5 (小田急バス), 三鷹市, 東京都, 181-0013",35.683683,139.568371,1
4d4f756eedc68eec0391b1a4,Bridge,,,,,,404
4c39423c1e06d13a1e6a793e,Road,東京オリンピック 50km競歩折り返し点,Historic and Protected Site,"緑町1丁目14-1, 府中市, 東京都, 183-0006",35.672663,139.484609,1
4b0587a6f964a5203e9e22e3,Train Station,Tokyo Station (東京駅),Rail Station,"丸の内1丁目, 千代田区, 東京都, 100-0005",35.681324,139.76685,1
4b4f2be8f964a52025fc26e3,Train Station,Tabata Station (田端駅),Rail Station,"東田端1丁目17-1, 北区, 東京都, 114-0013",35.7375,139.761583,1
4c21de7c9a67a593f285db87,Convenience Store,Lawson (ローソン 平和島駅前店),Convenience Store,"大森北6丁目14-8, 大田区, 東京都, 143-0016",35.578747,139.734091,1
4b56cff7f964a520df1b28e3,Train Station,Kami-Nakazato Station (上中里駅),Rail Station,"上中里1丁目47-31, 北区, 東京都, 114-0016",35.746586,139.746927,1
4b4d45eff964a520d7cf26e3,Train Station,Keikyū Kamata Station (KK11) (京急蒲田駅),Rail Station,"蒲田4丁目50-10 (京急本線/空港線), 大田区, 東京都, 144-0052",,,1
4b5dec1df964a520ed7329e3,Train Station,Yurigaoka Station (OH22) (百合ヶ丘駅),Rail Station,"麻生区百合丘1丁目21-1, 川崎市, 神奈川県, 215-0011",35.60911,139.516301,1
4b5da9e0f964a520bb6529e3,Subway,Shin-itabashi Station (I17) (新板橋駅),Metro Station,"板橋1丁目53-17 (都営三田線), 板橋区, 東京都, 173-0004",35.748639,139.719935,1
4b80998df964a520128030e3,Park,Takinogawa Park (滝野川公園),Park,"西ケ原2丁目1, 北区, 東京都, 114-0024",35.74623,139.744555,1
4b8c5418f964a520e3ca32e3,Subway,Oedo Line Kiyosumi-shirakawa Station (E14) (都営大江戸線 清澄白河駅),Metro Station,"白河1丁目7-14, 江東区, 東京都, 135-0024",35.682829,139.798899,1
4bd42ea4b221c9b63a1fdbd0,Convenience Store,7-Eleven (セブンイレブン 新木場1丁目店),Convenience Store,"新木場1丁目4-7, 江東区, 東京都, 136-0082",35.644047,139.824803,1
4b5a86faf964a520d3c928e3,Post Office,Yoyogi Post Office (郵便局),Post Office,"西原1丁目42-2, 渋谷区, 東京都, 151-0066",35.676828,139.682415,1
4ea03c1c7beb6623c1449ee0,Convenience Store,Lawson (ローソン),Convenience Store,"西原1丁目42-2, 渋谷区, 東京都, 151-0066",35.676998,139.682398,1
4b564827f964a5201f0928e3,Train Station,Kiyose Station (SI15) (清瀬駅),Rail Station,"元町1丁目2-4 (西武池袋線), 清瀬市, 東京都, 204-0021",35.772168,139.519912,1
4b6fadbdf964a520d1f92ce3,Light Rail,Monorail Hamamatsuchō Station (MO01) (モノレール浜松町駅),Rail Station,"浜松町2丁目4-12, 港区, 東京都, 105-0013",35.655495218223955,139.75671529769895,1
4b5bd0a2f964a520c31729e3,Shrine,Meiji Jingu Shrine (明治神宮),Historic and Protected Site,"代々木神園町1-1, 渋谷区, 東京都, 151-8557",35.676113,139.6997,1
4b572f46f964a520fc2928e3,Train Station,Inagi-Naganuma Station (稲城長沼駅),Rail Station,"東長沼516-12, 稲城市, 東京都, 206-0802",35.644264,139.502742,1
4d223febe56f6ea824ad831d,Park,森の公園,Park,"上野毛4丁目29-18, 世田谷区, 東京都, 158-0093",35.61684,139.638707,1
4b5704a1f964a520092328e3,Train Station,Gotanno Station (TS11) (五反野駅),Rail Station,"足立3丁目34-6, 足立区, 東京都, 120-0015",35.765888,139.809638,1
4b0587a6f964a5203d9e22e3,Train Station,Shinjuku Station (新宿駅),Rail Station,"新宿3, 新宿区, 東京都",35.689587,139.700567,1
4b286109f964a520ee9224e3,Train Station,Seijōgakuen-mae Station (OH14) (成城学園前駅),Rail Station,"成城6丁目5-34 (小田急小田原線), 世田谷区, 東京都, 157-0066",35.640015,139.598811,1
4b6516cdf964a5209ee32ae3,Light Rail,Kajiwara Station (梶原停留場),Tram Station,"上中里3 (都電荒川線/明治通り), 北区, 東京都, 114-0016",35.751108,139.747809,1
4b5873bcf964a5206e5828e3,Train Station,Higashi-Jūjō Station (東十条駅),Rail Station,"東十条3丁目18-51, 北区, 東京都, 114-0001",35.764,139.726583,1
4d319572d7db6a31d0da115e,Bus Station,新川通り バス停,Hospital,"新川6丁目26-5 (人見街道(小田急バス/みたかシティバス)), 三鷹市, 東京都, 181-0004",35.682758,139.567402,1
4b64f0e3f964a5203cdb2ae3,Fast Food Restaurant,McDonald's (マクドナルド 武蔵小杉駅前店),Burger Joint,"中原区新丸子町964-3, 川崎市, 神奈川県, 211-0005",35.577363,139.660203,1
4b5d2ad2f964a520535529e3,Convenience Store,Lawson (ローソン),Convenience Store,"港北区日吉4丁目1-1, 横浜市, 神奈川県, 223-0061",35.552618,139.650894,1
4b568200f964a520571328e3,University,慶應義塾大学大学院 メディアデザイン研究科,College Communications Building,"港北区日吉4丁目1-1 (協生館 2F), 横浜市, 神奈川県, 223-8526",35.552544,139.64719,1
4b5bac4af964a520200f29e3,Subway,Hiyoshi-honcho Station (G09) (日吉本町駅),Metro Station,"港北区日吉本町5丁目3-1, 横浜市, 神奈川県, 223-0062",35.54996,139.633672,1
4b1fb0dff964a520192824e3,Train Station,Jiyūgaoka Station (自由が丘駅),Rail Station,"自由が丘1丁目9-8 (東横線/大井町線), 目黒区, 東京都, 152-0035",,,1
4d7c3f10645ea35d87ec42f8,Shrine,住吉稲荷,Shrine,"葛飾区, 東京都",35.753978,139.870124,1
4e65fe028877954de9acd8bf,Government Building,登戸駅 ドラえもん像,Outdoor Sculpture,"多摩区登戸2417, 川崎市, 神奈川県, 214-0014",35.62064,139.569953,1
4b5a4723f964a5209eb928e3,Train Station,Keikyu Shinagawa Station (KK01) (京急 品川駅),Rail Station,"高輪3丁目26-26, 港区, 東京都, 108-0074",35.628094,139.737979,1
4b5ad5bef964a520b0d628e3,Train Station,Keisei Takasago Station (KS10) (京成高砂駅),Rail Station,"高砂5丁目28-1, 葛飾区, 東京都, 125-0054",35.750926,139.867244,1
4b07d113f964a520360023e3,Train Station,Futako-tamagawa Station (二子玉川駅),Rail Station,"玉川2丁目22-13, 世田谷区, 東京都, 158-0094",35.61175,139.626611,1
4b5583def964a52032e627e3,Train Station,Komagome Station (駒込駅),Rail Station,"駒込2丁目1 (山手線/東京メトロ南北線), 豊島区, 東京都, 170-0003",35.736916,139.748083,1
4f534895e4b006151584808a,Restaurant,目黒雅叙園,Hotel,"下目黒1丁目8-1, 目黒区, 東京都, 153-0064",35.632084,139.712933,1
4b74709af964a520c1dc2de3,Train Station,JR Takadanobaba Station (JR 高田馬場駅),Rail Station,"高田馬場1丁目35-2 (山手線), 新宿区, 東京都, 169-0075",35.713457,139.70422,1
4b7481e1f964a520bde02de3,Subway,Marunouchi Line Ikebukuro Station (M25) (丸ノ内線 池袋駅),Metro Station,"南池袋1丁目28-1, 豊島区, 東京都, 171-0022",35.728545,139.711761,1
4dc24f03b0fb490416ac11b7,Food & Drink Shop,カズン柴又店,Grocery Store,"柴又4丁目27-9, 葛飾区, 東京都, 125-0052",35.755093,139.876551,1
4b093eeff964a520e51423e3,Train Station,Shibuya Station (渋谷駅),Rail Station,"道玄坂1, 渋谷区, 東京都, 150-0043",35.658617,139.70145,1
4c995e24b8e9224be1fb443d,Road,,,,,,404
4b65494af964a520f4eb2ae3,Bridge,渋谷駅東口歩道橋,Landmarks and Outdoors,"渋谷3 (国道246号), 渋谷区, 東京都, 150-0002",35.658081,139.70333,1
4b5ed34ef964a520ff9929e3,Airport,Terminal 2 (第2ターミナル),Airport Terminal,"羽田空港3丁目4-2, 大田区, 東京都, 144-0041",35.551053,139.788663,1
4bf47064706e20a1ef5ca998,Café,Jonathan's (ジョナサン),Japanese Family Restaurant,"西蒲田7丁目5-10 (蒲田駅西口会館 2F), 大田区, 東京都, 144-0051",35.563546,139.715328,1
4b5ef108f964a520d89e29e3,Gym / Fitness Center,Tokyo Tatsumi International Swimming Center (東京辰巳国際水泳場),Bathing Area,"辰巳2丁目8-10, 江東区, 東京都, 135-0053",35.647647,139.819007,1
4d998a1961a3a1cd7f37e642,Road,,,,,,404
4b2692f9f964a520be7d24e3,Subway,Shinjuku-gyoemmae Station (M10) (新宿御苑前駅),Metro Station,"新宿1丁目7-2, 新宿区, 東京都, 160-0022",35.688635,139.710407,1
4bdd23fbf219c9b659161210,Government Building,フーテンの寅像,Public Art,"柴又4丁目8-14, 葛飾区, 東京都, 125-0052",35.756776,139.875598,1
4b80e732f964a520399130e3,Train Station,Shibamata Station (KS50) (柴又駅),Rail Station,"柴又4丁目8-14, 葛飾区, 東京都, 125-0052",35.756361,139.875277,1
4b55a34ef964a520fde927e3,Train Station,,,,,,404
4b526ed4f964a5201b7d27e3,Park,花園西公園,Park,"新宿1丁目32, 新宿区, 東京都, 160-0022",35.690687,139.711502,1
4f7b7210e4b0de4ca14a9af8,Candy Store,倉田屋,Wagashi Place,"戸越1丁目19-24, 品川区, 東京都, 142-0041",35.615272,139.720001,1
4b7535c3f964a52020012ee3,Train Station,Eda Station (DT17) (江田駅),Travel and Transportation,"青葉区荏田町2360, 横浜市, 神奈川県, 225-0013",35.558396,139.551418,1
4ddb7a4ffa7637ab73db3f99,Food & Drink Shop,Tokyu Store (東急ストア),Grocery Store,"宮前区鷺沼1丁目1-1 (フレルさぎ沼 1F), 川崎市, 神奈川県, 216-0004",35.578618,139.57344,1
4dce184bd4c065592f76ecff,Mall,fullel Saginuma (フレルさぎ沼),Shopping Mall,"宮前区鷺沼1-1, 川崎市, 神奈川県, 216-0004",35.578656,139.573838,1
4b63a9e5f964a520a48a2ae3,Road,Aoyama Tunnel (青山トンネル),Landmarks and Outdoors,"渋谷4丁目 (六本木通り / 首都高速道路 3号渋谷線), 渋谷区, 東京都, 150-0002",35.65885,139.710794,1
4b4fb4aff964a520c01127e3,Train Station,Rinkai Line Tennōzu Isle Station (R05) (りんかい線 天王洲アイル駅),Rail Station,"東品川2丁目5-19, 品川区, 東京都, 140-0002",35.620721,139.750742,1
4ec6087993ad41338b1df91d,Road,Okubo Sports Plaza Ent. Intersection (大久保スポーツプラザ入口交差点),Travel and Transportation,"高田馬場1/大久保3 (都道25号/つつじ通り), 新宿区, 東京都, 169-0075",35.709289,139.703287,1
4b553487f964a5208fde27e3,Food & Drink Shop,Lawson Store 100 (ローソンストア100 新宿一丁目店),Convenience Store,"新宿1丁目34-16 (清水ビル 1F), 新宿区, 東京都, 160-0022",35.691145,139.711242,1
4b957efef964a520cba534e3,Train Station,Ikegami Station (IK13) (池上駅),Rail Station,"池上6丁目3-10, 大田区, 東京都, 146-0082",35.572093,139.702907,1
4b5599caf964a5209be827e3,Subway,Toyocho Station (T14) (東陽町駅),Rail Station,"東陽4丁目2-1, 江東区, 東京都, 135-0016",35.669611,139.817694,1
4bd6b3024e32d13a50f6c280,Subway,Nishi-kasai Station (T16) (西葛西駅),Rail Station,"西葛西6丁目14-1 (東京メトロ東西線), 江戸川区, 東京都, 134-0088",35.664611,139.859138,1
4e81a9b3775b16f4798c4943,Home (private),,,,,,404
4bb497cd15809c74877f1fdd,Mall,ルミエール商店街,Shopping Mall,"新小岩1丁目42, 葛飾区, 東京都, 132-0031",35.715831,139.859188,1
4b7d7de1f964a5200bc22fe3,Other Nightlife,,,,,,404
4b98e261f964a520365435e3,Food & Drink Shop,テスコエクスプレス高円寺店,Grocery Store,"高円寺北3丁目21-3, 杉並区, 東京都, 166-0002",35.706069,139.648252,1
4b6a8c00f964a5204fd82be3,Train Station,Den-en-toshi Line Shibuya Station (DT01) (東急田園都市線 渋谷駅),Rail Station,"道玄坂2丁目1-1, 渋谷区, 東京都, 150-0043",,,1
4b544ec2f964a52014b727e3,Train Station,Minami-Urawa Station (南浦和駅),Rail Station,"南区南浦和2丁目37-2, さいたま市, 埼玉県, 336-0017",35.847694,139.669,1
4b5638fbf964a520110628e3,Train Station,Sōka Station (TS16) (草加駅),Rail Station,"高砂2丁目5-25 (東武伊勢崎線), 草加市, 埼玉県, 340-0015",35.828487,139.803472,1
4c442e78dcd61b8d32ed7a56,Train Station,Platforms 3-4 (3-4番線ホーム),Platform,"浦和区高砂1丁目16-12 (浦和駅 宇都宮線/高崎線), さいたま市, 埼玉県, 330-0063",35.858973,139.657176,1
4b2837d8f964a5200e9124e3,Train Station,JR Kamata Station (JR 蒲田駅),Rail Station,"西蒲田5丁目13-1, 大田区, 東京都, 144-0051",35.562509,139.716073,1
4b9b8cd2f964a520c30e36e3,Subway,Yurakucho Line Yurakucho Station (Y18) (有楽町線 有楽町駅),Metro Station,"有楽町1丁目11-1, 千代田区, 東京都, 100-0006",,,1
4bb5a5062f70c9b6746c8430,Train Station,JR Hatchōbori Station (JR 八丁堀駅),Rail Station,"八丁堀3丁目25-10 (京葉線), 中央区, 東京都, 104-0032",35.674638,139.777972,1
4b6fe136f964a520b4fe2ce3,Coffee Shop,Doutor Coffee Shop (ドトールコーヒーショップ),Coffee Shop,"新宿3丁目38-1 (JR新宿駅 改札内/新宿駅構内ルミネ店), 新宿区, 東京都, 160-0022",35.689695,139.700532,1
4b66c862f964a520aa2a2be3,Subway,,,,,,404
4b3dcda5f964a520e29625e3,Train Station,Aoto Station (KS09) (青砥駅),Rail Station,"青戸3丁目36-1, 葛飾区, 東京都, 125-0062",35.745653,139.856197,1
4b68b2c8f964a520d0872be3,Train Station,JR 4番線ホーム,Platform,"中原区新丸子東3-1111 (JR 武蔵小杉駅), 川崎市, 神奈川県, 211-0004",35.574408,139.663321,1
4cec9db113aea143694c629f,Train Station,Ōimachi Station (大井町駅),Rail Station,"大井1, 品川区, 東京都, 140-0014",35.606579,139.734979,1
4b56deb5f964a5208e1d28e3,Convenience Store,7-Eleven (セブンイレブン 品川天王洲店),Convenience Store,"東品川2丁目2-27, 品川区, 東京都, 140-0002",35.621606,139.749112,1
4c4a4029bad7a593b07716aa,Road,Kasumi Zaka (霞坂),Travel and Transportation,"西麻布1, 港区, 東京都, 106-0031",35.659984,139.724069,1
4b24a8eef964a520466924e3,Train Station,Shin-Yurigaoka Station (OH23) (新百合ヶ丘駅),Rail Station,"麻生区万福寺1丁目18-1, 川崎市, 神奈川県, 215-0004",35.603468,139.507647,1
4b24aa1ff964a520506924e3,Train Station,Ogikubo Station (荻窪駅),Rail Station,"上荻1丁目7, 杉並区, 東京都",35.704632,139.619981,1
4b6f3ddff964a5208ce62ce3,Office,Tennoz Central Tower (天王洲セントラルタワー),Office Building,"東品川2丁目2-24, 品川区, 東京都, 140-0002",35.62268,139.748766,1
4b557834f964a52022e527e3,Train Station,Shin-Koiwa Station (新小岩駅),Rail Station,"新小岩1丁目45 (総武本線), 葛飾区, 東京都, 124-0024",35.716805,139.857694,1
4d79f43bceaa224b9dc20171,Bridge,平井大橋,Bridge,"平井5 (蔵前橋通り/荒川), 江戸川区, 東京都",35.712586,139.847422,1
4b5e11e3f964a520ec7b29e3,Shrine,Okunitama Shrine (大國魂神社),Shrine,"宮町3-1 (大國魂神社), 府中市, 東京都, 183-0023",35.668208,139.479049,1
4b0c8748f964a520d03e23e3,Train Station,Tsunashima Station (TY14) (綱島駅),Rail Station,"港北区綱島西1丁目1-8 (東急東横線), 横浜市, 神奈川県, 223-0053",35.536623,139.634666,1
4be4b915bcef2d7fa60203e5,Train Station,JR 京浜東北線南浦和駅,Rail Station,"南区南浦和2丁目37-2, さいたま市, 埼玉県, 336-0017",35.848092,139.668722,1
4b0587a6f964a520529e22e3,Mall,Roppongi Hills (六本木ヒルズ),Shopping Mall,"六本木6丁目10-1, 港区, 東京都, 106-6108",35.660466,139.729258,1
4d5255a107b1a0905233123c,Convenience Store,FamilyMart (ファミリーマート 日比谷シャンテ前店),Convenience Store,"有楽町1丁目2-5 (椿屋珈琲店ビル 1F), 千代田区, 東京都, 100-0006",35.673206,139.760516,1
4b5e34f8f964a520bb8329e3,Subway,Tozai Line Kudanshita Station (T07) (東西線 九段下駅),Metro Station,"九段南1丁目6-1, 千代田区, 東京都, 102-0074",35.695198,139.751144,1
4b971b9ff964a5205ff834e3,Subway,Tozai Line Otemachi Station (T09) (東西線 大手町駅),Metro Station,"大手町2丁目1-1, 千代田区, 東京都, 100-0004",35.685258,139.766243,1
4b5ccea3f964a520044529e3,Train Station,Tamachi Station (田町駅),Rail Station,"芝5丁目33-36, 港区, 東京都, 108-0014",35.645777,139.747611,1
4b8a32d8f964a520ce6332e3,Road,中村橋駅交差点,Travel and Transportation,"中村北4 (千川通り/中杉通り), 練馬区, 東京都, 176-0024",35.73616794501241,139.63831495595795,1
4b63e7fdf964a5208a962ae3,Train Station,Keisei Sekiya Station (KS06) (京成関屋駅),Real Estate Service,"千住曙町2-2, 足立区, 東京都, 120-0023",35.743959,139.811438,1
4dc5e8f5e4cd169dc659fe4d,Subway,Nishi-takashimadaira Station (I27) (西高島平駅),Metro Station,"高島平6-1, 板橋区, 東京都, 175-0082",35.791852,139.645959,1
4b72c558f964a520d2872de3,Japanese Restaurant,Matsuya (松屋 調布駅前店),Restaurant,"布田1丁目40-10 (アルソス調布駅前北口ビル 1F), 調布市, 東京都, 182-0024",35.652512,139.544574,1
4b5829f4f964a520a44c28e3,Coffee Shop,スターバックス,Coffee Shop,"新宿3丁目30-13 (新宿マルイ本館 2F), 新宿区, 東京都, 160-0022",35.690938,139.704056,1
4c96f8a2533aa093e95ad645,Office,東宝日比谷ビル 防災センター,Property Management Office,"有楽町1丁目2-2, 千代田区, 東京都, 100-0006",35.673074,139.75996,1
4b79e27df964a5204c182fe3,Train Station,Nakamurabashi Station (SI07) (中村橋駅),Rail Station,"中村北4丁目2-1, 練馬区, 東京都, 176-0023",35.736784,139.63774,1
4b56d1eff964a520171c28e3,Train Station,Kita-ikebukuro Station (TJ02) (北池袋駅),Rail Station,"池袋本町1丁目36-6, 豊島区, 東京都, 170-0011",35.740921,139.716405,1
4b567b47f964a520651228e3,Subway,Shin-otsuka Station (M24) (新大塚駅),Metro Station,"大塚4丁目51-5, 文京区, 東京都, 112-0012",35.725771,139.729979,1
4b63fae9f964a520b4992ae3,Other Great Outdoors,芋洗坂,Road,"港区, 東京都",35.662566,139.732505,1
4b5e4928f964a520c68729e3,Fast Food Restaurant,McDonald's (マクドナルド),Burger Joint,"芝5丁目31-24 (勝文館ビル 1F), 港区, 東京都, 108-0014",35.64674,139.745682,1
4c1c66bde9c4ef3b50d045aa,Home (private),,,,,,404
4b8df548f964a520831433e3,Bridge,,,,,,404
4c0f80b67189c928f11bdab6,Train Station,,,,,,404
4cd9d48e3b85a35d1f9f2e9d,Train Station,,,,,,404
4cde2fce41ed224b1e97d73c,Fried Chicken Joint,KFC (ケンタッキーフライドチキン),Fried Chicken Joint,"高島平8丁目4-2 (プラザタカシマ), 板橋区, 東京都, 175-0082",35.78934,139.66133,1
4b802cabf964a520495930e3,Park,Mikawadai Park (三河台公園),Park,"六本木 4丁目2-27, 港区, 東京都, 106-0032",35.664593,139.733981,1
4b5a3b6cf964a52026b628e3,Fast Food Restaurant,マクドナルド,Burger Joint,"小杉町3丁目432 (オムラビル), 川崎市, 神奈川県, 211-0063",35.574392,139.658402,1
4b5ef219f964a520569f29e3,Train Station,Nippori Station (日暮里駅),Travel and Transportation,"西日暮里2丁目19-1, 荒川区, 東京都, 116-0013",35.728604,139.771577,1
4c34ee3d09a99c749b4a0c2a,Park,高円寺駅北口駅前広場,Plaza,"高円寺北2-6, 杉並区, 東京都, 166-0002",35.705852,139.650004,1
4df7423e483b96f73159a256,Japanese Restaurant,田園調布貴島,Japanese Restaurant,"田園調布3丁目4-4 (貴島ビル B1), 大田区, 東京都, 145-0071",35.598435,139.666937,1
4b6545c5f964a52064eb2ae3,Other Great Outdoors,,,,,,404
4b669d8af964a52097252be3,Subway,Asakusa Line Mita Station (A08) (都営浅草線 三田駅),Metro Station,"芝5丁目34-10, 港区, 東京都, 108-0014",35.645827,139.746462,1
4b54fad0f964a52057d627e3,Subway,Kasai Station (T17) (葛西駅),Rail Station,"中葛西5丁目43-11 (東京メトロ東西線), 江戸川区, 東京都, 134-0083",35.663611,139.872666,1
4b0587bbf964a5209aa122e3,Train Station,Kōenji Station (高円寺駅),Rail Station,"高円寺南4 高円寺駅構内, 杉並区, 東京都, 166-0003",35.705333,139.649611,1
4bd78c695cf276b08f9e9b00,Road,,,,,,404
4b4327e6f964a5209fdc25e3,Train Station,Hamamatsucho Station (浜松町駅),Rail Station,"海岸1丁目3-1, 港区, 東京都, 105-0022",35.655388,139.757083,1
4b6f881bf964a5209cf42ce3,Park,Sakaecho Park (栄町公園),Park,"弥生町4丁目20, 中野区, 東京都, 164-0013",35.686731,139.671589,1
4b19f917f964a520abe623e3,Train Station,Akihabara Station (秋葉原駅),Hospital,"外神田1丁目18-19, 千代田区, 東京都, 101-0021",35.698269,139.773086,1
4ee8aab693ad8b68e9b0c649,Food & Drink Shop,Motomachi Union (もとまちユニオン),Grocery Store,"六本木3丁目7-1 (THE ROPPONGI TOKYO PLAZA 101), 港区, 東京都, 106-0032",35.664271,139.735057,1
4b426f4af964a520ecd325e3,Train Station,Hirama Station (平間駅),Rail Station,"中原区田尻町22, 川崎市, 神奈川県, 211-0014",35.560583,139.671111,1
4b467c9af964a5206c2226e3,Subway,Kiyosumi-shirakawa Station (清澄白河駅),Metro Station,"白河1, 江東区, 東京都, 135-0021",35.682168,139.799037,1
4b7f94edf964a520573530e3,Train Station,Tokyu Azamino Station (東急 あざみ野駅),Rail Station,"青葉区あざみ野2丁目1-1, 横浜市, 神奈川県, 225-0011",35.568462,139.553182,1
4dc0c29d7d8bf48713b3c65a,Café,CAFÉ de CRIÉ 大森山王店,Café,"山王2丁目1-2 (オオモリステーションボックス 1F), 大田区, 東京都, 143-0023",35.589814,139.728135,1
4b600990f964a520e3d329e3,Train Station,Shimbashi Station (新橋駅),Rail Station,"新橋2, 港区, 東京都, 105-0004",35.666158,139.758338,1
4b19f837f964a520a2e623e3,Train Station,Ueno Station (上野駅),Rail Station,"上野7, 台東区, 東京都, 110-0005",35.713388,139.776632,1
4b5da942f964a520a26529e3,Convenience Store,NewDays 武蔵小杉,Convenience Store,"中原区小杉町3-492 (JR武蔵小杉駅改札内), 川崎市, 神奈川県, 211-0063",35.576558,139.659978,1
4ba5977af964a520d61439e3,Other Great Outdoors,Nadarezaka (なだれ坂),Travel and Transportation,"六本木3丁目, 港区, 東京都",35.664394,139.737036,1
4b5409faf964a520e6b027e3,Train Station,Shinagawa Seaside Station (R06) (品川シーサイド駅),Rail Station,"東品川4-12 (りんかい線), 品川区, 東京都, 140-0002",35.610441,139.749795,1
4c8a6ed952a98cfa1e912ce9,Park,烏山区民センター前広場,Plaza,"南烏山6丁目2-19, 世田谷区, 東京都, 157-0062",35.668492,139.600739,1
4b60c0acf964a52063f729e3,Train Station,Musashi-Urawa Station (武蔵浦和駅),Rail Station,"南区別所7丁目12-1 (JR埼京線/JR武蔵野線), さいたま市, 埼玉県, 336-0021",35.846114,139.647966,1
4b563a0af964a520450628e3,Train Station,Ohanajaya Station (KS08) (お花茶屋駅),Rail Station,"宝町2丁目37-1, 葛飾区, 東京都, 124-0005",35.747666,139.839861,1
4b9f1364f964a520ab1237e3,Café,"Excelsior Cafe, Kudanshita",Coffee Shop,"九段北1丁目11-4 (新光ビル 1F), 千代田区, 東京都, 102-0073",35.696771,139.751197,1
4b3854eef964a520a14d25e3,Train Station,Oshiage Station 'SKYTREE' (押上 駅),Rail Station,"押上1丁目1-34, 墨田区, 東京都, 131-0045",35.710702,139.812935,1
4dc04611043706a0321210d4,Bar,in the depths,Bar,"歌舞伎町1丁目2-15 (歌舞伎ソシアルビル 4F), 新宿区, 東京都, 160-0021",35.694876,139.704578,1
